"Order","Family","Genus","Species","BodyMass","HomeRange_km2","Diet"
"Artiodactyla","Bovidae","Redunca","redunca",42700,-999,1
"Rodentia","Muridae","Reithrodon","auritus",79.8,-999,1
"Rodentia","Muridae","Reithrodontomys","brevirostris",12.9,-999,-999
"Rodentia","Muridae","Reithrodontomys","burti",20,-999,-999
"Rodentia","Muridae","Reithrodontomys","chrysopsis",19,-999,-999
"Rodentia","Muridae","Reithrodontomys","creper",22.8,-999,-999
"Rodentia","Muridae","Reithrodontomys","darienensis",13,-999,-999
"Rodentia","Muridae","Reithrodontomys","fulvescens",11.6,0.00136,2
"Rodentia","Muridae","Reithrodontomys","gracilis",12.5,-999,-999
"Rodentia","Muridae","Reithrodontomys","hirsutus",20,-999,-999
"Rodentia","Muridae","Reithrodontomys","humulis",8.25,0.0032,2
"Rodentia","Muridae","Reithrodontomys","megalotis",10.7,0.00101,-999
"Rodentia","Muridae","Reithrodontomys","mexicanus",15.7,-999,-999
"Rodentia","Muridae","Reithrodontomys","microdon",20,-999,-999
"Rodentia","Muridae","Reithrodontomys","montanus",10.9,0.0023,2
"Rodentia","Muridae","Reithrodontomys","paradoxus",-999,-999,-999
"Rodentia","Muridae","Reithrodontomys","raviventris",11,0.00167,1
"Rodentia","Muridae","Reithrodontomys","rodriguezi",-999,-999,-999
"Rodentia","Muridae","Reithrodontomys","spectabilis",20.2,-999,-999
"Rodentia","Muridae","Reithrodontomys","sumichrasti",19,-999,-999
"Rodentia","Muridae","Reithrodontomys","tenuirostris",20,-999,-999
"Rodentia","Muridae","Reithrodontomys","zacatecae",-999,-999,-999
"Rodentia","Muridae","Rhabdomys","pumilio",40.7,-999,2
"Rodentia","Muridae","Rhagomys","rufescens",21.2,-999,-999
"Rodentia","Sciuridae","Rheithrosciurus","macrotis",1350,-999,-999
"Rodentia","Muridae","Rheomys","mexicanus",40,-999,3
"Rodentia","Muridae","Rheomys","raptor",38,-999,-999
"Rodentia","Muridae","Rheomys","thomasi",40,-999,3
"Rodentia","Muridae","Rheomys","underwoodi",-999,-999,3
"Perissodactyla","Rhinocerotidae","Rhinoceros","sondaicus",1720000,-999,1
"Perissodactyla","Rhinocerotidae","Rhinoceros","unicornis",1830000,4.28,1
"Chiroptera","Rhinolophidae","Rhinolophus","acuminatus",12.1,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","adami",-999,-999,-999
"Chiroptera","Rhinolophidae","Rhinolophus","affinis",13.7,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","alcyone",18.5,-999,-999
"Chiroptera","Rhinolophidae","Rhinolophus","anderseni",-999,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","arcuatus",8.91,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","blasii",10.2,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","borneensis",-999,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","canuti",-999,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","capensis",12.9,-999,-999
"Chiroptera","Rhinolophidae","Rhinolophus","celebensis",-999,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","clivosus",15.1,-999,-999
"Chiroptera","Rhinolophidae","Rhinolophus","coelophyllus",7.07,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","cognatus",-999,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","cornutus",7.22,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","creaghi",-999,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","darlingi",8.87,-999,-999
"Chiroptera","Rhinolophidae","Rhinolophus","deckenii",-999,-999,-999
"Chiroptera","Rhinolophidae","Rhinolophus","denti",6.25,-999,-999
"Chiroptera","Rhinolophidae","Rhinolophus","eloquens",19.1,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","euryale",9.18,-999,-999
"Chiroptera","Rhinolophidae","Rhinolophus","euryotis",14.3,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","ferrumequinum",22.5,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","fumigatus",13.1,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","guineensis",-999,-999,-999
"Chiroptera","Rhinolophidae","Rhinolophus","hildebrandti",25.8,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","hipposideros",4.6,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","imaizumii",-999,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","inops",13.6,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","keyensis",-999,-999,-999
"Chiroptera","Rhinolophidae","Rhinolophus","landeri",9.39,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","lepidus",5.45,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","luctus",34,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","maclaudi",13.5,-999,-999
"Chiroptera","Rhinolophidae","Rhinolophus","macrotis",6.18,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","malayanus",6.73,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","marshalli",5.02,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","megaphyllus",10.1,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","mehelyi",13.9,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","subrufus",-999,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","swinnyi",7.07,-999,-999
"Chiroptera","Rhinolophidae","Rhinolophus","thomasi",8.26,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","trifoliatus",15.1,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","virgo",6.06,-999,3
"Chiroptera","Rhinolophidae","Rhinolophus","yunanensis",19.3,-999,3
"Chiroptera","Rhinolophidae","Rhinonicteris","aurantia",9,-999,3
"Chiroptera","Phyllostomidae","Rhinophylla","alethina",-999,-999,1
"Chiroptera","Phyllostomidae","Rhinophylla","fischerae",9.59,-999,1
"Chiroptera","Phyllostomidae","Rhinophylla","pumilio",9.54,-999,1
"Chiroptera","Rhinopomatidae","Rhinopoma","hardwickei",13.1,-999,3
"Chiroptera","Rhinopomatidae","Rhinopoma","microphyllum",27.9,-999,3
"Chiroptera","Rhinopomatidae","Rhinopoma","muscatellum",9.14,-999,3
"Insectivora","Solenodontidae","Solenodon","paradoxus",887,-999,3
"Insectivora","Soricidae","Solisorex","pearsoni",-999,-999,-999
"Rodentia","Muridae","Solomys","ponceleti",1000,-999,1
"Rodentia","Muridae","Solomys","salamonis",-999,-999,1
"Rodentia","Muridae","Solomys","salebrosus",397,-999,-999
"Rodentia","Muridae","Solomys","sapientis",-999,-999,1
"Rodentia","Muridae","Solomys","spriggsarum",-999,-999,-999
"Insectivora","Soricidae","Sorex","alaskanus",14,-999,-999
"Insectivora","Soricidae","Sorex","alpinus",7.78,-999,-999
"Insectivora","Soricidae","Sorex","araneus",8.83,0.000445,2
"Insectivora","Soricidae","Sorex","arcticus",7.93,0.00421,3
"Insectivora","Soricidae","Sorex","arizonae",2.69,-999,-999
"Insectivora","Soricidae","Sorex","asper",-999,-999,-999
"Insectivora","Soricidae","Sorex","bairdii",8.34,-999,-999
"Insectivora","Soricidae","Sorex","bedfordiae",-999,-999,-999
"Insectivora","Soricidae","Sorex","bendirii",15.3,-999,3
"Insectivora","Soricidae","Sorex","buchariensis",-999,-999,-999
"Insectivora","Soricidae","Sorex","caecutiens",6.23,0.000203,2
"Insectivora","Soricidae","Sorex","camtschatica",-999,-999,-999
"Insectivora","Soricidae","Sorex","cansulus",-999,-999,3
"Insectivora","Soricidae","Sorex","cinereus",4.14,0.00407,3
"Insectivora","Soricidae","Sorex","coronatus",9.06,0.000309,3
"Insectivora","Soricidae","Sorex","cylindricauda",-999,-999,-999
"Insectivora","Soricidae","Sorex","daphaenodon",8.1,-999,2
"Insectivora","Soricidae","Sorex","dispar",4.98,-999,3
"Insectivora","Soricidae","Sorex","emarginatus",7,-999,-999
"Insectivora","Soricidae","Sorex","excelsus",-999,-999,-999
"Insectivora","Soricidae","Sorex","fumeus",7.72,-999,2
"Insectivora","Soricidae","Sorex","gaspensis",3.2,-999,3
"Insectivora","Soricidae","Sorex","gracillimus",4.4,0.000316,3
"Insectivora","Soricidae","Sorex","granarius",6.29,-999,-999
"Insectivora","Soricidae","Sorex","haydeni",-999,-999,-999
"Insectivora","Soricidae","Sorex","hosonoi",-999,-999,-999
"Insectivora","Soricidae","Sorex","hoyi",3.28,-999,3
"Insectivora","Soricidae","Sorex","hydrodromus",-999,-999,-999
"Insectivora","Soricidae","Sorex","isodon",12,-999,3
"Insectivora","Soricidae","Sorex","jacksoni",5.92,-999,-999
"Insectivora","Soricidae","Sorex","kozlovi",-999,-999,-999
"Insectivora","Soricidae","Sorex","leucogaster",-999,-999,-999
"Insectivora","Soricidae","Sorex","longirostris",3.18,-999,2
"Insectivora","Soricidae","Sorex","lyelli",5,-999,-999
"Insectivora","Soricidae","Sorex","macrodon",8.61,-999,-999
"Rodentia","Sciuridae","Rhinosciurus","laticaudatus",230,-999,2
"Rodentia","Muridae","Rhipidomys","austrinus",89,-999,-999
"Rodentia","Muridae","Rhipidomys","caucensis",89,-999,-999
"Rodentia","Muridae","Rhipidomys","couesi",89,-999,-999
"Rodentia","Muridae","Rhipidomys","fulviventer",89,-999,-999
"Rodentia","Muridae","Rhipidomys","latimanus",57.5,-999,2
"Rodentia","Muridae","Rhipidomys","leucodactylus",80,-999,-999
"Rodentia","Muridae","Rhipidomys","macconnelli",41.6,-999,-999
"Rodentia","Muridae","Rhipidomys","mastacalis",100,-999,2
"Rodentia","Muridae","Rhipidomys","nitela",89,-999,-999
"Rodentia","Muridae","Rhipidomys","ochrogaster",-999,-999,-999
"Rodentia","Muridae","Rhipidomys","scandens",-999,-999,-999
"Rodentia","Muridae","Rhipidomys","venezuelae",90,-999,-999
"Rodentia","Muridae","Rhipidomys","venustus",89,-999,-999
"Rodentia","Muridae","Rhipidomys","wetzeli",89,-999,-999
"Rodentia","Muridae","Rhizomys","pruinosus",2450,-999,-999
"Rodentia","Muridae","Rhizomys","sinensis",-999,-999,-999
"Rodentia","Muridae","Rhizomys","sumatrensis",2500,-999,-999
"Rodentia","Capromyidae","Rhizoplagiodontia","lemkei",-999,-999,-999
"Chiroptera","Vespertilionidae","Rhogeessa","alleni",-999,-999,-999
"Chiroptera","Vespertilionidae","Rhogeessa","genowaysi",-999,-999,-999
"Chiroptera","Vespertilionidae","Rhogeessa","gracilis",-999,-999,-999
"Chiroptera","Vespertilionidae","Rhogeessa","minutilla",3.72,-999,-999
"Chiroptera","Vespertilionidae","Rhogeessa","mira",-999,-999,-999
"Chiroptera","Vespertilionidae","Rhogeessa","parvula",4.37,-999,3
"Chiroptera","Vespertilionidae","Rhogeessa","tumida",4.56,-999,3
"Rodentia","Muridae","Rhombomys","opimus",-999,-999,-999
"Macroscelidea","Macroscelididae","Rhynchocyon","chrysopygus",535,0.02,3
"Macroscelidea","Macroscelididae","Rhynchocyon","cirnei",425,-999,3
"Macroscelidea","Macroscelididae","Rhynchocyon","petersi",424,-999,-999
"Carnivora","Herpestidae","Rhynchogale","melleri",2240,-999,2
"Paucituberculata","Caenolestidae","Rhyncholestes","raphanurus",21.2,-999,2
"Peramelemorphia","Peroryctidae","Rhynchomeles","prattorum",-999,-999,-999
"Rodentia","Muridae","Rhynchomys","isarogensis",122,-999,3
"Rodentia","Muridae","Rhynchomys","soricoides",-999,-999,-999
"Chiroptera","Emballonuridae","Rhynchonycteris","naso",4.11,-999,3
"Lagomorpha","Leporidae","Romerolagus","diazi",466,-999,1
"Chiroptera","Pteropodidae","Rousettus","amplexicaudatus",74,-999,1
"Chiroptera","Pteropodidae","Rousettus","angolensis",67.7,-999,1
"Chiroptera","Pteropodidae","Rousettus","celebensis",62.5,-999,-999
"Chiroptera","Pteropodidae","Rousettus","egyptiacus",132,-999,1
"Chiroptera","Pteropodidae","Rousettus","lanosus",104,-999,-999
"Chiroptera","Pteropodidae","Rousettus","leschenaulti",84.4,-999,2
"Chiroptera","Pteropodidae","Rousettus","madagascariensis",65.6,-999,1
"Chiroptera","Pteropodidae","Rousettus","obliviosus",44.9,-999,-999
"Chiroptera","Pteropodidae","Rousettus","spinalatus",91.5,-999,-999
"Rodentia","Sciuridae","Rubrisciurus","rubriventer",-999,-999,-999
"Artiodactyla","Bovidae","Rupicapra","pyrenaica",30000,-999,-999
"Artiodactyla","Bovidae","Rupicapra","rupicapra",32800,2.66,1
"Insectivora","Soricidae","Ruwenzorisorex","suncoides",18.2,-999,-999
"Chiroptera","Emballonuridae","Saccolaimus","flaviventris",45.2,-999,-999
"Chiroptera","Emballonuridae","Saccolaimus","mixtus",-999,-999,-999
"Chiroptera","Emballonuridae","Saccolaimus","peli",52.9,-999,-999
"Chiroptera","Emballonuridae","Saccolaimus","pluto",-999,-999,-999
"Chiroptera","Emballonuridae","Saccolaimus","saccolaimus",43,-999,3
"Chiroptera","Emballonuridae","Saccopteryx","bilineata",8.08,-999,3
"Chiroptera","Emballonuridae","Saccopteryx","canescens",3.42,-999,3
"Chiroptera","Emballonuridae","Saccopteryx","gymnura",-999,-999,3
"Chiroptera","Emballonuridae","Saccopteryx","leptura",4.89,-999,3
"Rodentia","Muridae","Saccostomus","campestris",50.3,-999,2
"Rodentia","Muridae","Saccostomus","mearnsi",64.9,0.00131,2
"Primates","Callitrichidae","Saguinus","bicolor",465,-999,2
"Primates","Callitrichidae","Saguinus","fuscicollis",394,0.21,2
"Primates","Callitrichidae","Saguinus","geoffroyi",493,0.17,2
"Primates","Callitrichidae","Saguinus","imperator",410,0.22,2
"Primates","Callitrichidae","Saguinus","inustus",803,-999,-999
"Primates","Callitrichidae","Saguinus","labiatus",510,0.2,-999
"Primates","Callitrichidae","Saguinus","leucopus",457,-999,2
"Primates","Callitrichidae","Saguinus","midas",541,0.05,2
"Primates","Callitrichidae","Saguinus","mystax",559,0.22,2
"Primates","Callitrichidae","Saguinus","nigricollis",450,0.25,-999
"Primates","Callitrichidae","Saguinus","oedipus",464,0.07,2
"Primates","Callitrichidae","Saguinus","tripartitus",385,-999,-999
"Artiodactyla","Bovidae","Saiga","tatarica",37400,-999,1
"Primates","Cebidae","Saimiri","boliviensis",805,-999,-999
"Primates","Cebidae","Saimiri","oerstedii",714,0.11,2
"Primates","Cebidae","Saimiri","sciureus",750,0.69,2
"Primates","Cebidae","Saimiri","ustus",890,-999,-999
"Primates","Cebidae","Saimiri","vanzolinii",784,-999,-999
"Carnivora","Herpestidae","Salanoia","concolor",711,-999,2
"Rodentia","Dipodidae","Salpingotus","crassicauda",-999,-999,2
"Rodentia","Dipodidae","Salpingotus","heptneri",-999,-999,-999
"Rodentia","Dipodidae","Salpingotus","kozlovi",-999,-999,-999
"Rodentia","Dipodidae","Salpingotus","michaelis",-999,-999,1
"Rodentia","Dipodidae","Salpingotus","pallidus",-999,-999,-999
"Rodentia","Dipodidae","Salpingotus","thomasi",-999,-999,-999
"Dasyuromorphia","Dasyuridae","Sarcophilus","laniarius",8350,-999,3
"Insectivora","Talpidae","Scalopus","aquaticus",86.6,0.00572,2
"Insectivora","Talpidae","Scapanulus","oweni",-999,-999,3
"Insectivora","Talpidae","Scapanus","latimanus",59.7,-999,3
"Insectivora","Talpidae","Scapanus","orarius",60.7,0.00107,2
"Insectivora","Talpidae","Scapanus","townsendii",140,0.000713,2
"Rodentia","Muridae","Scapteromys","tumidus",146,-999,3
"Insectivora","Talpidae","Scaptochirus","moschatus",-999,-999,-999
"Insectivora","Talpidae","Scaptonyx","fusicaudus",-999,-999,-999
"Rodentia","Sciuridae","Sciurillus","pusillus",34.9,-999,1
"Rodentia","Sciuridae","Sciurotamias","davidianus",-999,-999,-999
"Rodentia","Sciuridae","Sciurotamias","forresti",-999,-999,-999
"Rodentia","Sciuridae","Sciurus","aberti",623,0.05,2
"Rodentia","Sciuridae","Sciurus","aestuans",177,-999,2
"Rodentia","Sciuridae","Sciurus","alleni",465,-999,2
"Rodentia","Sciuridae","Sciurus","anomalus",-999,-999,-999
"Rodentia","Sciuridae","Sciurus","arizonensis",647,-999,1
"Rodentia","Sciuridae","Sciurus","aureogaster",456,0.01,1
"Rodentia","Sciuridae","Sciurus","carolinensis",546,0.00868,2
"Rodentia","Sciuridae","Sciurus","colliaei",498,-999,1
"Rodentia","Sciuridae","Sciurus","deppei",250,0.01,1
"Rodentia","Sciuridae","Sciurus","flammifer",-999,-999,-999
"Rodentia","Sciuridae","Sciurus","gilvigularis",803,-999,-999
"Rodentia","Sciuridae","Sciurus","granatensis",319,0.00786,2
"Rodentia","Sciuridae","Sciurus","griseus",704,0.00805,1
"Rodentia","Sciuridae","Sciurus","ignitus",190,-999,2
"Rodentia","Sciuridae","Sciurus","igniventris",700,-999,1
"Rodentia","Sciuridae","Sciurus","lis",264,0.13,-999
"Rodentia","Sciuridae","Sciurus","nayaritensis",697,-999,1
"Rodentia","Sciuridae","Sciurus","niger",-999,0.23,-999
"Rodentia","Sciuridae","Sciurus","oculatus",650,-999,-999
"Rodentia","Sciuridae","Sciurus","pucheranii",803,-999,-999
"Rodentia","Sciuridae","Sciurus","pyrrhinus",482,-999,-999
"Rodentia","Sciuridae","Sciurus","richmondi",237,-999,-999
"Rodentia","Sciuridae","Sciurus","sanborni",136,-999,-999
"Rodentia","Sciuridae","Sciurus","spadiceus",403,-999,1
"Rodentia","Sciuridae","Sciurus","stramineus",433,-999,-999
"Rodentia","Sciuridae","Sciurus","variegatoides",485,-999,2
"Rodentia","Sciuridae","Sciurus","vulgaris",333,0.05,2
"Rodentia","Sciuridae","Sciurus","yucatanensis",225,-999,1
"Chiroptera","Phyllostomidae","Scleronycteris","ega",49.5,-999,-999
"Rodentia","Muridae","Scolomys","melanops",26.5,-999,-999
"Rodentia","Muridae","Scolomys","ucayalensis",26.5,-999,-999
"Rodentia","Muridae","Scotinomys","teguina",11.6,-999,2
"Rodentia","Muridae","Scotinomys","xerampelinus",15.1,-999,-999
"Chiroptera","Vespertilionidae","Scotoecus","albofuscus",4.5,-999,-999
"Chiroptera","Vespertilionidae","Scotoecus","hirundo",9.58,-999,-999
"Chiroptera","Vespertilionidae","Scotoecus","pallidus",-999,-999,-999
"Chiroptera","Vespertilionidae","Scotomanes","emarginatus",-999,-999,-999
"Chiroptera","Vespertilionidae","Scotomanes","ornatus",22.2,-999,-999
"Chiroptera","Pteropodidae","Scotonycteris","ophiodon",68.8,-999,-999
"Chiroptera","Pteropodidae","Scotonycteris","zenkeri",21.3,-999,-999
"Chiroptera","Vespertilionidae","Scotophilus","borbonicus",18.9,-999,-999
"Chiroptera","Vespertilionidae","Scotophilus","celebensis",-999,-999,-999
"Chiroptera","Vespertilionidae","Scotophilus","dinganii",25.1,-999,3
"Chiroptera","Vespertilionidae","Scotophilus","heathi",36,-999,3
"Chiroptera","Vespertilionidae","Scotophilus","kuhlii",20.3,-999,3
"Chiroptera","Vespertilionidae","Scotophilus","leucogaster",20.2,-999,3
"Chiroptera","Vespertilionidae","Scotophilus","nigrita",24.2,-999,3
"Chiroptera","Vespertilionidae","Scotophilus","nux",30,-999,-999
"Chiroptera","Vespertilionidae","Scotophilus","robustus",-999,-999,3
"Chiroptera","Vespertilionidae","Scotophilus","viridis",19.8,-999,3
"Insectivora","Soricidae","Scutisorex","somereni",91.5,-999,-999
"Rodentia","Muridae","Sekeetamys","calurus",56.6,-999,-999
"Rodentia","Myoxidae","Selevinia","betpakdalaensis",17.1,-999,3
"Primates","Cercopithecidae","Semnopithecus","entellus",12600,1.33,1
"Insectivora","Tenrecidae","Setifer","setosus",290,-999,2
"Diprotodontia","Macropodidae","Setonix","brachyurus",3030,-999,1
"Rodentia","Dipodidae","Sicista","armenica",-999,-999,-999
"Rodentia","Dipodidae","Sicista","betulina",8.93,-999,-999
"Rodentia","Dipodidae","Sicista","caucasica",-999,-999,-999
"Rodentia","Dipodidae","Sicista","caudata",-999,-999,-999
"Rodentia","Dipodidae","Sicista","concolor",-999,-999,-999
"Rodentia","Dipodidae","Sicista","kazbegica",-999,-999,-999
"Rodentia","Dipodidae","Sicista","kluchorica",-999,-999,-999
"Rodentia","Dipodidae","Sicista","napaea",10,-999,2
"Rodentia","Dipodidae","Sicista","pseudonapaea",-999,-999,-999
"Rodentia","Dipodidae","Sicista","severtzovi",-999,-999,-999
"Rodentia","Dipodidae","Sicista","strandi",-999,-999,-999
"Rodentia","Dipodidae","Sicista","subtilis",11.8,-999,-999
"Rodentia","Dipodidae","Sicista","tianshanica",-999,-999,-999
"Artiodactyla","Bovidae","Sigmoceros","lichtensteinii",168000,4.47,1
"Rodentia","Muridae","Sigmodon","alleni",174,-999,-999
"Rodentia","Muridae","Sigmodon","alstoni",55.7,-999,1
"Rodentia","Muridae","Sigmodon","arizonae",198,-999,-999
"Rodentia","Muridae","Sigmodon","fulviventer",196,-999,-999
"Rodentia","Muridae","Sigmodon","hispidus",111,0.00241,2
"Rodentia","Muridae","Sigmodon","inopinatus",140,-999,-999
"Rodentia","Muridae","Sigmodon","leucotis",132,-999,-999
"Rodentia","Muridae","Sigmodon","mascotensis",120,-999,-999
"Rodentia","Muridae","Sigmodon","ochrognathus",122,0.00169,-999
"Rodentia","Muridae","Sigmodon","peruanus",-999,-999,-999
