taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,category
30878,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,Syzygium rotundifolium,VU
30879,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,Syzygium oliganthum,VU
30880,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,Syzygium spathulatum,EN
30881,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,Syzygium umbrosum,EN
30882,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,Syzygium makul,VU
30883,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,Syzygium micranthum,VU
30884,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,Syzygium assimile var. acuminata,EN
30885,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,RHIZOPHORALES,RHIZOPHORACEAE,Carallia,Carallia calycina,VU
30886,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,ANISOPHYLLEACEAE,Anisophyllea,Anisophyllea cinnamomoides,VU
30887,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,Hopea,Hopea brevipetiolaris,CR
30888,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CLUSIACEAE,Garcinia,Garcinia terpnophylla var. terpnophylla,VU
30889,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,DIPTEROCARPACEAE,Stemonoporus,Stemonoporus canaliculatus,CR
30890,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,CALOPHYLLACEAE,Calophyllum,Calophyllum bracteatum,VU
30891,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,Syzygium neesianum,VU
30892,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,Syzygium cordifolium subsp. cordifolium,VU
30893,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,Eugenia mabaeoides subsp. mabaeoides,EN
30894,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SYMPLOCACEAE,Symplocos,Symplocos diversifolia var. diversifolia,EN
30895,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SYMPLOCACEAE,Symplocos,Symplocos cuneata var. cuneata,VU
30896,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,SYMPLOCACEAE,Symplocos,Symplocos coronata var. coronata,VU
30897,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,Euphorbia noxia,VU
30898,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,Euphorbia tanaensis,CR
30899,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,Euphorbia lividiflora,VU
30900,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,Euphorbia cussonioides,CR
30901,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPHODELACEAE,Aloe,Aloe ballyi,EN
30902,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Acacia,Acacia koaia,VU
30903,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Stenostomum,Stenostomum portoricense,VU
30904,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Bobea,Bobea timonioides,EN
30905,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,SOLANACEAE,Brunfelsia,Brunfelsia portoricensis,EN
30906,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BUXALES,BUXACEAE,Buxus,Buxus vahlii,CR
30907,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,MALPIGHIACEAE,Byrsonima,Byrsonima horneana,DD
30908,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,MALPIGHIACEAE,Byrsonima,Byrsonima ophiticola,DD
30909,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Callicarpa,Callicarpa ampla,CR
30910,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Myrcia,Myrcia luquillensis,VU
30912,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Clermontia,Clermontia drepanomorpha,EN
30913,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Clermontia,Clermontia lindseyana,EN
30914,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Clermontia,Clermontia pyrularia,CR
30915,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,RHAMNACEAE,Colubrina,Colubrina oppositifolia,CR
30916,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,CORDIACEAE,Varronia,Varronia wagnerorum,CR
30917,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,LAMIACEAE,Cornutia,Cornutia obovata,CR
30918,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Cupressus goveniana var. goveniana,EN
30919,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,Cyanea giffardii,EX
30920,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,Cyanea marksii,CR
30921,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,Cyanea pycnocarpa,EX
30922,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,GESNERIACEAE,Cyrtandra,Cyrtandra giffardii,EN
30923,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Dubautia,Dubautia reticulata,VU
30924,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,Eugenia haematocarpa,EN
30925,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,EUPHORBIACEAE,Euphorbia,Euphorbia haeleeleana,EN
30926,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Fitzroya,Fitzroya cupressoides,EN
30927,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Gardenia,Gardenia brighamii,CR
30928,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,SOLANACEAE,Goetzea,Goetzea elegans,EN
30929,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Hesperomannia,Hesperomannia lydgatei,CR
30930,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Hibiscadelphus,Hibiscadelphus distans,CR
30931,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Hibiscus,Hibiscus clayi,CR
30932,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Kokia,Kokia cookei,EW
30933,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Kokia,Kokia drynarioides,CR
30934,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Kokia,Kokia kauaiensis,CR
30935,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,LOGANIACEAE,Labordia,Labordia lydgatei,EN
30936,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,LOGANIACEAE,Labordia,Labordia tinifolia var. lanaiensis,EN
30937,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,SIMAROUBACEAE,Leitneria,Leitneria floridana,NT
30938,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Marlierea,Marlierea sintenisii,VU
30939,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Maytenus,Maytenus cymosa,EN
30940,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,CELASTRACEAE,Maytenus,Maytenus ponceana,VU
30941,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Morinda,Morinda trimera,NT
30942,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,MYRSINACEAE,Myrsine,Myrsine fernseei,NT
30943,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,MYRSINACEAE,Myrsine,Myrsine mezii,CR
30944,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,MYRSINACEAE,Myrsine,Myrsine petiolata,EN
30945,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,URTICACEAE,Neraudia,Neraudia ovata,CR
30946,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,SOLANACEAE,Nothocestrum,Nothocestrum latifolium,EN
30947,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,SOLANACEAE,Nothocestrum,Nothocestrum peltatum,CR
30948,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,Platydesma,Platydesma remyi,EN
30949,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,CANELLALES,CANELLACEAE,Pleodendron,Pleodendron macranthum,CR
30950,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Psidium,Psidium sintenisii,CR
30951,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Psychotria,Psychotria grandiflora,EN
30952,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,APOCYNACEAE,Pteralyxia,Pteralyxia kauaiensis,EN
30953,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,Quercus arkansana,VU
30954,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,Quercus graciliformis,CR
30955,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,Quercus hinckleyi,CR
30956,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,Quercus oglethorpensis,EN
30957,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,Quercus parvula var. parvula,EN
30958,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,Quercus tardifolia,DD
30959,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,FAGACEAE,Quercus,Quercus tomentella,EN
30960,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Salix,Salix floridana,VU
30961,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,SCHOEPFIACEAE,Schoepfia,Schoepfia arenaria,EN
30962,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,SOLANACEAE,Solanum,Solanum drymophilum,CR
30963,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Stahlia,Stahlia monosperma,EN
30964,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,STYRACACEAE,Styrax,Styrax portoricensis,CR
30965,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,TAXACEAE,Taxus,Taxus floridana,CR
30966,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,THEALES,PENTAPHYLACACEAE,Ternstroemia,Ternstroemia luquillensis,CR
30967,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,THEALES,PENTAPHYLACACEAE,Ternstroemia,Ternstroemia subsessilis,CR
30968,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,TAXACEAE,Torreya,Torreya taxifolia,CR
30969,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,MELIACEAE,Trichilia,Trichilia triacantha,CR
30970,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,URTICACEAE,Urera,Urera kaalae,CR
30971,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,THYMELAEACEAE,Wikstroemia,Wikstroemia skottsbergiana,CR
30972,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,THYMELAEACEAE,Wikstroemia,Wikstroemia villosa,CR
30973,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Xylosma,Xylosma crenatum,CR
30974,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ARECALES,ARECACEAE,Gaussia,Gaussia gomez-pompae,VU
30975,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Pinus,Pinus maximartinezii,EN
30977,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Agathis,Agathis lanceolata,VU
30978,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Agathis,Agathis montana,CR
30980,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Agathis,Agathis ovata,EN
30981,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,Araucaria bernieri,VU
30982,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,Araucaria biramulata,VU
30983,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,Araucaria humboldtensis,EN
30984,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,Araucaria laubenfelsii,NT
30985,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,Araucaria luxurians,EN
30987,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,Araucaria nemorosa,CR
30988,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,Araucaria rulei,EN
30989,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,Araucaria schmidii,VU
30990,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,Araucaria scopulorum,EN
30991,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,Araucaria subulata,NT
30992,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Callitris,Callitris neocaledonica,NT
30993,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Callitris,Callitris sulcata,EN
30994,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Libocedrus,Libocedrus austrocaledonica,NT
30995,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Libocedrus,Libocedrus chevalieri,CR
30996,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Libocedrus,Libocedrus yateensis,EN
30997,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Neocallitropsis,Neocallitropsis pancheri,EN
30998,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Dacrydium,Dacrydium araucarioides,LC
30999,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Dacrydium,Dacrydium guillauminii,CR
31000,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Dacrydium,Dacrydium lycopodioides,NT
31001,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus,Podocarpus decumbens,CR
31002,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Parasitaxus,Parasitaxus usta,VU
31003,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Dacrycarpus,Dacrycarpus vieillardii,LC
31004,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus,Podocarpus polyspermus,EN
31005,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Acmopyle,Acmopyle pancheri,NT
31006,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,TAXACEAE,Austrotaxus,Austrotaxus spicata,NT
31007,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Beauprea,Beauprea congesta,EN
31008,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Kermadecia,Kermadecia pronyensis,VU
31009,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Macadamia,Macadamia neurophylla,VU
31010,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Stenocarpus,Stenocarpus villosus,EN
31011,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Stenocarpus,Stenocarpus dumbeensis,EX
31012,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Stenocarpus,Stenocarpus heterophyllus,EN
31013,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Beauprea,Beauprea crassifolia,VU
31014,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPHODELACEAE,Aloe,Aloe comosa,DD
31015,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPHODELACEAE,Aloe,Aloe khamiesensis,DD
31016,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPHODELACEAE,Aloe,Aloe pillansii,CR
31017,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,ELAEOCARPACEAE,Elaeocarpus,Elaeocarpus moratii,EN
31018,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,ELAEOCARPACEAE,Elaeocarpus,Elaeocarpus colnettianus,EN
31019,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,ELAEOCARPACEAE,Sloanea,Sloanea lepida,EN
31020,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,ELAEOCARPACEAE,Sloanea,Sloanea suaveolens,CR
31022,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,Schefflera,Schefflera costata,VU
31023,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,Schefflera,Schefflera euthytricha,EN
31024,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,Schefflera,Schefflera seemanniana,LC
31025,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,ARALIACEAE,Schefflera,Schefflera vitiensis,LC
31026,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Geissois,Geissois imthurnii,EN
31027,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Geissois,Geissois superba,VU
31028,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Geissois,Geissois stipularis,EN
31029,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Geissois,Geissois ternata var. ternata,LC
31030,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Pullea,Pullea perryana,NT
31031,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Spiraeanthemum,Spiraeanthemum graeffei,EN
31032,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Spiraeanthemum,Spiraeanthemum katakata,LC
31033,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Spiraeanthemum,Spiraeanthemum serratum,EN
31034,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Weinmannia,Weinmannia exigua,CR
31035,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Weinmannia,Weinmannia richii,LC
31036,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Weinmannia,Weinmannia spiraeoides,EX
31037,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,CUNONIACEAE,Weinmannia,Weinmannia vitiensis,VU
31038,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Metrosideros,Metrosideros ochrantha,CR
31039,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Gardenia,Gardenia anapetes,CR
31040,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Gardenia,Gardenia candida,CR
31041,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Gardenia,Gardenia gordonii,NT
31042,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Gardenia,Gardenia grievei,EN
31043,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Gardenia,Gardenia hillii,VU
31044,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Gardenia,Gardenia hutchinsoniana,LC
31045,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Gardenia,Gardenia storckii,NT
31046,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,RUBIACEAE,Gardenia,Gardenia vitiensis,CR
31047,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,Endiandra,Endiandra lecardii,VU
31048,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,Cryptocarya,Cryptocarya bitriplinervia,DD
31049,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,LAURACEAE,Litsea,Litsea imbricata,EN
31050,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MELASTOMATACEAE,Astronidium,Astronidium saulae,DD
31051,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Dacrydium,Dacrydium nausoriense,EN
31052,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Acmopyle,Acmopyle sahniana,CR
31053,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus,Podocarpus affinis,NT
31055,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,PANDANALES,PANDANACEAE,Pandanus,Pandanus joskei,VU
31056,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,PANDANALES,PANDANACEAE,Pandanus,Pandanus taveuniensis,VU
31057,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Homalium,Homalium mathieuanum,EN
31058,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Homalium,Homalium rubrocostatum,EN
31059,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Homalium,Homalium betulifolium,NT
31060,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Homalium,Homalium polystachyum,EN
31061,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Homalium,Homalium buxifolium,EN
31062,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Homalium,Homalium juxtapositum,EN
31063,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Homalium,Homalium rubiginosum,EN
31064,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Homalium,Homalium sleumerianum,VU
31065,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Lasiochlamys,Lasiochlamys mandjeliana,VU
31066,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Lasiochlamys,Lasiochlamys hurlimannii,EN
31067,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Lasiochlamys,Lasiochlamys pseudocoriacea,VU
31068,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Lasiochlamys,Lasiochlamys trichostemona,NT
31069,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Xylosma,Xylosma peltatum,CR
31070,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Xylosma,Xylosma capillipes,EN
31071,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Xylosma,Xylosma inaequinervium,EN
31072,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Xylosma,Xylosma pininsulare,CR
31073,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Xylosma,Xylosma molestum,VU
31074,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Xylosma,Xylosma serpentinum,VU
31075,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,SALICACEAE,Xylosma,Xylosma boulindae,VU
